Cannot delete standard field. You can hide it if you want,لا يمكنك حذف الحقول القياسية. يمكنك إخفاءها فقط إذا كنت تريد,
Cannot delete {0},لا يمكن حذف {0},
Cannot delete {0} as it has child nodes,لا يمكن حذف {0} لأن لديها عُقد تابعة,
"Cannot edit Standard Notification. To edit, please disable this and duplicate it",لا يمكن تحرير الإشعار القياسي. للتعديل، يرجى تعطيله وتكراره,
Cannot edit a standard report. Please duplicate and create a new report,لا يمكنك التعديل على التقارير القياسية. يرجى نسخ التقريرالقياسي و التعديل على النسخة الجديدة,
Cannot edit cancelled document,لا يمكنك التعديل على وثيقة ملغية,
Cannot edit standard fields,لا تستطيع تعديل الحقول القياسية,
Cannot have multiple printers mapped to a single print format.,لا يمكن تعيين طابعات متعددة على تنسيق طباعة واحد.,
Cannot link cancelled document: {0},لا يمكن ربط وثيقة إلغاء: {0},
Cannot map because following condition fails: ,لا يمكن تعيين بسبب فشل الشرط التالي:,
Cannot move row,لا يمكن نقل الصف,
Cannot open instance when its {0} is open,لا يمكن فتح المثال عندما ه {0} مفتوح,
Cannot open {0} when its instance is open,لا يمكن فتح {0} عندما مثيل لها مفتوح,
Cannot remove ID field,لا يمكن إزالة معرف الحقل,
Cannot set Notification on Document Type {0},لا يمكن تعيين الإعلام على نوع المستند {0},
Cannot update {0},لا يمكن تحديث {0},
Cannot use sub-query in order by,لا يمكن استخدام طلب البحث الفرعي بالترتيب,
Cannot {0} {1},لا يمكن {0} {1},
Capitalization doesn't help very much.,القيمة لا يساعد كثيرا جدا.,
Card Details,معلومات البطاقة,
Categorize blog posts.,تصنيف قيدات المدونة,
Category Description,وصف الفئة,
Cent,سنت,
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.",وثائق معينة، مثل الفاتورة، لا ينبغي تغييره مرة واحدة نهائية. و دعا الدولة النهائية ل هذه الوثائق المقدمة. يمكنك تقييد الأدوار التي يمكن إرسال.,
Chain Integrity,سلامة السلسلة,
Chaining Hash,تسلسل هاش,
Change Label (via Custom Translation),تغيير التسمية (عبر الترجمة المخصصة),
Change Password,تغيير كلمة المرور,
"Change field properties (hide, readonly, permission etc.)",تغيير خصائص الحقل (إخفاء، للقراءة فقط، إذن الخ ),
Channel,قناة,
Chart Name,اسم المخطط,
Chart Options,خيارات الرسم البياني,
Chart Source,مصدر الرسم البياني,
Chart Type,نوع الرسم البياني,
Charts,الرسوم البيانية,
Chat,الدردشة,
Chat Background,دردشة الخلفية,
Chat Message,دردشة رسالة,
Chat Operators,مشغلي الدردشة,
Chat Profile,دردشة الملف الشخصي,
Chat Profile for User {0} exists.,يوجد ملف تعريف المستخدم {0}.,
Chat Room,غرفة الدردشة,
Chat Room Name,اسم غرفة الدردشة,
Chat Room User,دردشة غرفة المستخدم,
Chat Token,دردشة دردشة,
Chat Type,نوع الدردشة,
Chat messages and other notifications.,.رسائل الدردشة والإخطارات الأخرى,
Check,التحقق من,
Check Request URL,تحقق من عنوان الرابط المطلوب,
"Check columns to select, drag to set order.",تحقق الأعمدة لتحديد، اسحب لضبط النظام.,
Check this if you are testing your payment using the Sandbox API,تحقق من ذلك إذا كنت تختبر دفعتك باستخدام واجهة برمجة تطبيقات ساندبوكس,
Check this to pull emails from your mailbox,التحقق من ذلك لسحب رسائل البريد الإلكتروني من صندوق البريد,
Check which Documents are readable by a User,تحقق من وثائق قابلة للقراءة من قبل العضو,
Checking one moment,فحص لحظة واحدة,
Checksum Version,إصدار المجموع الاختباري,
Child Table Mapping,جدول رسم التابع,
Child Tables are shown as a Grid in other DocTypes,يتم عرض الجداول الفرعية كشبكة في نوع المستند s الأخرى,
Choose authentication method to be used by all users,اختر طريقة المصادقة لاستخدامها من قبل جميع المستخدمين,
Clear Error Logs,مسح سجلات سجلات الاخطاء,
Clear User Permissions,مسح صلاحيات المستخدم,
Clear all roles,مسح كافة الأدوار,
"Clearing end date, as it cannot be in the past for published pages.",تاريخ انتهاء المقاصة، لأنه لا يمكن أن يكون في الماضي للصفحات المنشورة.,
Click here to post bugs and suggestions,انقر هنا لنشر البق والاقتراحات,
Click here to verify,انقر هنا للتأكيد,
Click on the link below to complete your registration and set a new password,انقر على الرابط أدناه لإكمال التسجيل وتعيين كلمة مرور جديدة,
Click on the link below to download your data,انقر على الرابط أدناه لتنزيل بياناتك,
Click on the link below to verify your request,انقر على الرابط أدناه للتحقق من طلبك,
Click table to edit,انقر الجدول لتعديل,
Click to Set Filters,انقر لضبط المرشحات,
Clicked,النقر,
Client Credentials,وثائق تفويض العميل,
Client Information,معلومات العميل,
Client Script,العميل النصي,
Client URLs,الروابط للعميل,
Client side script extensions in Javascript,ملحقات النصي جانب العميل في جافا سكريبت,
Collapsible,للطي,
Collapsible Depends On,الضم يعتمد على,
Column,عمود,
Column <b>{0}</b> already exist.,عمود <b>{0}</b> موجودة بالفعل.,
Column Break,فاصل عمودي,
Column Labels:,تسميات العمود:,
Column Name,اسم العمود,
Column Name cannot be empty,لا يمكن ترك اسم العمود فارغًا,
Columns,الأعمدة,
Columns based on,أعمدة بناءً على,
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,الجمع بين نوع المنحة ( <code>{0}</code> ) ونوع الاستجابة ( <code>{1}</code> ) غير مسموح به,
Comment By,تعليق من جانب,
Comment Email,تعليق البريد الإلكتروني,
Comment Type,تعليق نوع,
Comment can only be edited by the owner,لا يمكن تعديل التعليق إلا بواسطة المالك,
Commented on {0}: {1},علق على {0}: {1},
Comments and Communications will be associated with this linked document,سيتم ربط التعليقات والاتصالات مع هذه الوثيقة مرتبطة,
Comments cannot have links or email addresses,لا يمكن أن تحتوي التعليقات على روابط أو عناوين بريد إلكتروني,
Common names and surnames are easy to guess.,الاسماء الشائعة والألقاب سهلة التخمين.,
Communicated via {0} on {1}: {2},ترسل عن طريق {0} على {1}: {2},
Communication Type,نوع الإتصال,
Company History,نبذة عن تاريخ الشركة,
Company Introduction,مقدمة الشركة,
Compiled Successfully,جمعت بنجاح,
Complete By,الكامل من جانب,
Complete Registration,أكمال التسجيل,
Complete Setup,أكمال الإعداد,
Completed By,اكتمل بواسطة,
Compose Email,كتابة رسالة إلكترونية,
Condition Detail,حالة التفاصيل,
Conditions,الظروف,
Configure Chart,تكوين المخطط,
Configure Charts,تكوين المخططات البيانية,
Confirm,أكد,
Confirm Deletion of Data,تأكيد حذف البيانات,
Confirm Request,تأكيد الطلب,
Confirm Your Email,تأكيد البريد الإلكتروني الخاص بك,
Confirmed,مؤكد,
Connected to QZ Tray!,متصلا علبة QZ!,
Connection Name,اسم الاتصال,
Connection Success,نجاح الاتصال,
Connection lost. Some features might not work.,فقد الاتصال، بعض الميزات قد لا تعمل.,
Connector Name,اسم الموصل,
Connector Type,نوع الموصل,
Contact Us Settings,إعدادات الاتصال بنا,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","خيارات الاتصال، مثل ""الاستعلام المبيعات والدعم الاستعلام"" الخ كل على سطر جديد أو مفصولة بفواصل.",
Contacts,جهات الاتصال,
Content (HTML),المحتوى (HTML),
Content (Markdown),المحتوى (تخفيض السعر),
Content Hash,تجزئة المحتوى,
Content web page.,محتوى الويب الصفحة.,
Conversation Tones,نغمات المحادثة,
Copyright,حق النشر,
Core,جوهر,
Core DocTypes cannot be customized.,لا يمكن تخصيص نوع المستند s الأساسية.,
Could not connect to outgoing email server,لا يمكن الاتصال بخادم البريد الإلكتروني المنتهية ولايته,
Could not find {0},لا يمكن أن تجد {0},
Could not find {0} in {1},لا يمكن أن تجد {0} في {1},
Could not identify {0},لا يمكن تحديد {0},
Count,عد,
Country Name,اسم الدولة,
County,مقاطعة,
Create Chart,إنشاء مخطط,
Create New,انشاء جديد,
Create Post,انشاء وظيفة,
Create User Email,انشاء بريد إلكتروني,
Create a New Format,انشاء شكل جديد,
Create a new record,إنشاء سجل جديد,
Create a new {0},انشاء جديد {0},
Create and Send Newsletters,إنشاء وإرسال النشرات الإخبارية,
